@relation InstanceResultListener

@attribute Key_Dataset {'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayesSimple,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-1478242251770381214,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,91,0,0,100,0,0,1,0.00068,0.005989,0.200805,1.457866,110.586637,0.137508,110.449129,1.215238,0.001511,1.213727,110.449129,1.213727,99.875656,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,3613,110663,14105,100,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,86,5,0,94.505495,5.494505,0,0.893243,0.036593,0.189708,10.813711,46.181809,110.586637,258.235545,-147.648908,1.215238,2.837753,-1.622515,98.009001,1.077022,88.626442,0.965517,56,0.030303,1,0.969697,32,0.034483,2,0.982456,0.965517,0.973913,0.929405,0.996343,0.997931,0.945055,0.026457,0.973543,0.054945,0.951749,0.945055,0.947336,0.911235,0.984524,0.97231,0.888363,0.945055,0,0,0,0,0,0,3613,110663,14105,94.505495,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.955847,0.014683,0.121037,4.338946,29.464777,110.586637,1086.797673,-976.211036,1.215238,11.942832,-10.727594,102.987182,1.131727,93.128053,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.979363,0.975718,0.978022,0.02371,0.97629,0.021978,0.978615,0.978022,0.976341,0.964749,0.974958,0.969448,0.935306,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,91,0,0,100,0,0,1,0.000091,0.000556,0.026857,0.13428,111.733776,0.018048,111.715729,1.227844,0.000198,1.227645,111.715729,1.227645,99.983847,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3613,110663,14105,100,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,87,3,0,96.666667,3.333333,0,0.935928,0.022246,0.149053,6.556095,36.172462,109.929783,98.541289,11.388493,1.221442,1.094903,0.126539,103.241467,1.147127,93.915829,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.99681,0.998329,0.966667,0.002811,0.997189,0.033333,0.976667,0.966667,0.969114,0.955657,0.995694,0.976159,0.924893,0.966667,0,0,0,0,0,0,3613,110796,13972,96.666667,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',9,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,87,3,0,96.666667,3.333333,0,0.934861,0.021082,0.135274,6.212841,32.828456,109.929783,77.63928,32.290502,1.221442,0.862659,0.358783,103.628315,1.151426,94.267734,0.982456,56,0.030303,1,0.969697,32,0.017544,1,0.982456,0.982456,0.982456,0.952153,0.996279,0.998081,0.966667,0.021066,0.978934,0.033333,0.969444,0.966667,0.967669,0.945098,0.996572,0.978617,0.920949,0.966667,0.001,0,0,0,0,0,3613,110796,13972,97.777778,34.074074,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,86,5,0,94.505495,5.494505,0,0.895738,0.036377,0.189683,10.678323,45.830368,111.733776,299.391222,-187.657446,1.227844,3.290013,-2.06217,100.69507,1.106539,90.120529,0.964912,55,0.029412,1,0.970588,33,0.035088,2,0.982143,0.964912,0.973451,0.930235,0.991228,0.995006,0.945055,0.022086,0.977914,0.054945,0.960843,0.945055,0.948823,0.91596,0.989109,0.962028,0.897469,0.945055,0,0,0,0,0,0,3613,110663,14105,94.505495,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956974,0.014672,0.120571,4.335812,29.351271,110.586637,17.920359,92.666278,1.215238,0.196927,1.018311,106.009685,1.164942,95.861207,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.978956,0.974767,0.9994,0.996728,0.945,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.014957,0.121094,4.420035,29.478725,110.586637,43.12027,67.466366,1.215238,0.473849,0.741389,104.442171,1.147716,94.443754,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.999478,0.999708,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.996805,0.983005,0.942996,0.978022,0.001,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.955847,0.011967,0.101087,3.536555,24.608309,110.586637,10.518767,100.06787,1.215238,0.115591,1.099647,105.347175,1.157661,95.26212,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,1,1,0.978022,0.02371,0.97629,0.021978,0.978615,0.978022,0.976341,0.964749,1,1,0.935306,0.978022,0,0,0,0,0,0,3613,110663,14105,98.901099,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.957615,0.015472,0.121162,4.572154,29.495149,110.586637,130.244332,-19.657696,1.215238,1.431256,-0.216019,106.206746,1.167107,96.039403,0.965517,56,0,0,1,33,0.034483,2,1,0.965517,0.982456,0.95412,0.995298,0.997559,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.979203,0.960862,0.995695,0.976013,0.952485,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.699634,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007537,0.085603,2.22722,20.838842,110.586637,25.641937,84.944699,1.215238,0.28178,0.933458,108.258469,1.189654,97.894712,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.999139,0.992242,0.971242,0.989011,0,0.001,0,0,0,0,3613,110663,14105,98.901099,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.014677,0.120523,4.337255,29.339603,110.586637,16.526222,94.060415,1.215238,0.181607,1.033631,106.187464,1.166895,96.021967,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.999569,0.997151,0.948899,0.978022,0,0,0,0,0,0,3613,110663,14105,97.802198,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.004527,0.044482,1.337739,10.828502,110.586637,1.195079,109.391558,1.215238,0.013133,1.202105,109.391558,1.202105,98.919328,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,1,1,0.971242,0.989011,0,0,0,0,0,0,3613,110663,14105,100,34.065934,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,89,1,0,98.888889,1.111111,0,0.978086,0.007513,0.086068,2.214139,20.887141,109.929783,36.025038,73.904745,1.221442,0.400278,0.821164,106.110839,1.179009,96.526015,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988889,0.004514,0.995486,0.011111,0.9893,0.988889,0.988566,0.986177,0.992671,0.981102,0.96807,0.988889,0,0,0,0,0,0,3613,110796,13972,98.888889,33.333333,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20211226.122,818,90,87,3,0,96.666667,3.333333,0,0.933251,0.021856,0.145779,6.441143,35.377922,109.929783,1108.357385,-998.427602,1.221442,12.315082,-11.09364,100.120216,1.112447,91.076516,1,57,0.060606,2,0.939394,31,0,0,0.966102,1,0.982759,0.952654,0.977937,0.972693,0.966667,0.039321,0.960679,0.033333,0.965568,0.966667,0.965467,0.943082,0.973418,0.953279,0.910794,0.966667,0,0,0,0,0,0,3613,110796,13972,97.777778,33.703704,?,?,?,?
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,91,0,0,100,0,0,1,0.00417,0.007336,1.232383,1.785897,110.586637,0.828388,109.758249,1.215238,0.009103,1.206135,109.758249,1.206135,99.250915,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,6132,110663,14105,100,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,91,0,0,100,0,0,1,0.00417,0.007336,1.232383,1.785897,110.586637,0.828388,109.758249,1.215238,0.009103,1.206135,109.758249,1.206135,99.250915,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,6132,110663,14105,100,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.933866,0.024157,0.141493,7.138767,34.44443,110.586637,2153.354383,-2042.767746,1.215238,23.663235,-22.447997,101.771158,1.118364,92.028442,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.984848,0.983051,0.967033,0.039544,0.960456,0.032967,0.967766,0.967033,0.96678,0.942759,0.977751,0.959658,0.933398,0.967033,0.003,0,0.015625,0,15.625,0,7344,110663,14105,96.703297,34.065934,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,87,4,0,95.604396,4.395604,0,0.913168,0.029817,0.156829,8.811552,38.177903,110.586637,3224.463604,-3113.876968,1.215238,35.433666,-34.218428,101.442274,1.11475,91.731042,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.974399,0.976804,0.956044,0.029021,0.970979,0.043956,0.956044,0.956044,0.956044,0.927023,0.971767,0.957656,0.920993,0.956044,0.003,0,0,0,0,0,5728,110663,14105,96.703297,34.065934,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956913,0.018813,0.108627,5.559423,26.443802,110.586637,1077.46051,-966.873874,1.215238,11.840225,-10.624988,105.018353,1.154048,94.964777,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.990857,0.993748,0.978022,0.005311,0.994689,0.021978,0.978429,0.978022,0.978078,0.96571,0.993499,0.983747,0.943193,0.978022,0.004,0,0,0,0,0,6132,110663,14105,98.901099,34.798535,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.011496,0.085906,3.397342,20.912581,110.586637,1074.828388,-964.241751,1.215238,11.811301,-10.596063,107.471756,1.181008,97.183312,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.988095,0.982535,0.971242,0.989011,0.002,0,0,0,0,0,6132,110663,14105,98.901099,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.011374,0.083783,3.36126,20.395845,110.586637,6.735278,103.851358,1.215238,0.074014,1.141224,107.496004,1.181275,97.205238,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.99895,0.988054,0.971242,0.989011,0.002,0,0,0,0,0,6132,110663,14105,98.901099,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978708,0.011327,0.083782,3.325046,20.243018,111.733776,6.725976,105.007801,1.227844,0.073912,1.153932,108.648788,1.193943,97.238983,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.989274,0.986808,0.998941,0.988122,0.971488,0.989011,0.003,0,0,0,0,0,6132,110663,14105,98.901099,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.956374,0.01714,0.12111,5.051157,29.39119,109.929783,1083.47701,-973.547228,1.221442,12.038633,-10.817191,103.5683,1.150759,94.213139,0.982456,56,0.030303,1,0.969697,32,0.017544,1,0.982456,0.982456,0.982456,0.952153,0.976077,0.976331,0.977778,0.020129,0.979871,0.022222,0.977778,0.977778,0.977778,0.957649,0.980565,0.96559,0.946533,0.977778,0.004,0,0.015625,0,15.625,0,6132,110796,13972,97.777778,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,818,90,88,2,0,97.777778,2.222222,0,0.957092,0.019478,0.119733,5.74023,29.057108,109.929783,1079.92252,-969.992738,1.221442,11.999139,-10.777697,104.612705,1.162363,95.163205,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.998139,0.998081,0.977778,0.001874,0.998126,0.022222,0.982716,0.977778,0.979009,0.967306,0.986305,0.9736,0.948848,0.977778,0.003,0,0,0,0,0,5728,110796,13972,97.777778,33.333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.011374,0.083783,3.36126,20.395845,110.586637,6.735278,103.851358,1.215238,0.074014,1.141224,107.496004,1.181275,97.205238,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.99895,0.988054,0.971242,0.989011,0.003,0,0,0,0,0,6132,110663,14105,98.901099,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,85,6,0,93.406593,6.593407,0,0.870922,0.044453,0.202251,13.136533,49.235075,110.586637,3236.896694,-3126.310058,1.215238,35.570293,-34.355056,93.926444,1.032159,84.934714,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.976228,0.976804,0.934066,0.027373,0.972627,0.065934,0.942918,0.934066,0.937308,0.90744,0.968128,0.926799,0.842586,0.934066,0.002,0,0,0,0,0,7344,110663,14105,93.406593,33.699634,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,89,2,0,97.802198,2.197802,0,0.956449,0.018706,0.124274,5.52803,30.252782,110.586637,2148.903081,-2038.316445,1.215238,23.61432,-22.399082,105.11057,1.155061,95.048166,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.98511,0.983343,0.978022,0.02023,0.97977,0.021978,0.979582,0.978022,0.977996,0.964192,0.979063,0.96407,0.961595,0.978022,0.002,0,0.015625,0,15.625,0,6536,110663,14105,97.802198,33.699634,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,88,3,0,96.703297,3.296703,0,0.93517,0.027421,0.146847,8.10326,35.747921,110.586637,18.805272,91.781365,1.215238,0.206651,1.008586,101.074394,1.110708,91.39838,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.967033,0.006227,0.993773,0.032967,0.969341,0.967033,0.967809,0.960151,0.993702,0.958806,0.913725,0.967033,0.003,0,0,0,0,0,6940,110663,14105,96.703297,34.065934,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
'hawks-weka.filters.unsupervised.attribute.Remove-R1-6-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.ReplaceMissingValues',2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20211226.122,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.010609,0.085027,3.135129,20.698527,110.586637,1074.649352,-964.062716,1.215238,11.809334,-10.594096,107.829511,1.18494,97.506818,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.991379,0.993748,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.994048,0.9864,0.974879,0.989011,0.002,0,0,0,0,0,6132,110663,14105,98.901099,33.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
